Age,GamesPlayed,Wins,Losses,PointsScored,FG%,3P%,FT%,TotalRebounds,Assists,Turnovers,Steals,Blocks,PersonalFouls
27,5,1,4,33,38.7,25.0,87.5,20,12,8,3,0,12
31,5,1,4,32,32.4,27.6,0.0,24,25,8,11,0,14
27,4,0,4,31,32.4,36.0,0.0,15,4,2,2,4,10
31,4,0,4,31,31.4,31.8,100.0,15,5,2,3,0,4
27,4,0,4,30,50.0,44.4,100.0,7,4,0,3,0,7
29,8,4,4,29,38.5,36.4,25.0,12,2,3,1,0,10
32,4,0,4,28,30.0,33.3,100.0,10,8,8,3,1,6
36,7,3,4,27,100.0,0.0,77.8,14,3,3,3,2,7
26,5,1,4,26,55.6,0.0,85.7,31,4,6,1,5,8
29,7,5,2,25,33.3,20.0,75.0,9,2,6,1,0,2
21,4,1,3,25,40.0,25.0,77.8,20,3,2,2,0,10
21,5,1,4,25,36.0,38.9,0.0,12,6,5,2,0,19
30,4,0,4,24,26.3,14.3,75.0,11,14,4,3,1,8
29,6,4,2,24,69.2,100.0,83.3,21,2,0,2,0,6
25,5,1,4,24,60.0,0.0,0.0,19,0,4,2,3,9
27,3,0,3,24,63.6,60.0,87.5,7,11,0,1,0,1
27,9,6,3,24,44.4,0.0,0.0,6,11,1,2,1,4
24,5,1,4,24,33.3,33.3,100.0,7,4,2,3,0,4
26,5,1,4,22,40.9,30.8,0.0,14,5,2,1,1,5
31,14,9,5,22,31.0,15.4,66.7,9,1,3,4,1,7
22,4,0,4,22,26.9,0.0,88.9,9,4,3,0,4,14
28,11,9,2,21,61.5,50.0,100.0,9,10,3,1,0,5
22,4,1,3,20,50.0,0.0,66.7,22,1,4,2,2,5
32,9,5,4,19,57.1,33.3,50.0,25,3,5,3,2,20
23,8,6,2,19,50.0,20.0,100.0,10,4,7,0,1,7
21,4,3,1,19,33.3,37.5,80.0,6,5,1,0,1,5
29,5,1,4,19,31.3,28.6,77.8,13,5,2,1,3,9
22,5,1,4,18,35.7,50.0,100.0,6,7,1,2,0,4
26,5,2,3,16,33.3,27.3,60.0,8,5,1,0,1,10
30,3,1,2,16,70.0,0.0,100.0,19,2,0,0,1,9
23,10,7,3,16,26.3,25.0,50.0,14,3,9,2,1,12
32,4,1,3,15,31.3,10.0,100.0,6,2,3,2,0,7
33,6,2,4,14,27.3,14.3,70.0,7,2,2,3,1,8
23,3,0,3,14,50.0,25.0,100.0,2,0,0,2,0,0
22,4,0,4,13,35.7,20.0,100.0,8,2,2,2,1,8
28,5,2,3,13,60.0,0.0,50.0,7,2,0,0,0,1
25,3,0,3,13,26.7,12.5,100.0,7,2,1,2,0,5
24,6,2,4,13,44.4,60.0,100.0,2,2,1,0,0,5
27,7,5,2,12,35.7,0.0,100.0,10,0,1,1,1,4
33,4,1,3,12,27.3,22.2,100.0,2,11,4,3,1,10
35,5,1,4,11,30.8,25.0,50.0,3,3,2,4,1,7
29,4,2,2,10,42.9,100.0,75.0,0,3,2,2,0,0
25,3,0,3,10,44.4,28.6,0.0,2,1,0,0,1,1
38,4,1,3,10,37.5,33.3,66.7,5,0,1,0,0,6
23,2,0,2,9,28.6,0.0,71.4,1,0,0,0,0,0
30,8,7,1,9,22.2,50.0,100.0,3,4,5,1,0,2
23,3,0,3,9,37.5,42.9,0.0,3,3,1,2,0,0
32,4,3,1,8,100.0,0.0,0.0,5,2,1,1,0,3
23,4,2,2,8,50.0,0.0,57.1,2,1,1,0,1,3
26,10,7,3,8,25.0,16.7,75.0,5,1,1,0,1,3
25,2,0,2,7,9.1,9.1,66.7,4,4,3,3,0,3
25,5,1,4,7,20.0,0.0,50.0,10,3,3,3,1,10
32,5,2,3,6,66.7,100.0,0.0,6,0,0,0,0,0
27,3,0,3,6,20.0,0.0,50.0,5,4,0,0,1,2
20,6,3,3,6,37.5,0.0,0.0,2,3,0,0,0,0
22,3,0,3,5,40.0,50.0,0.0,0,0,1,0,0,3
26,2,1,1,5,40.0,33.3,0.0,1,0,0,0,1,0
22,7,5,2,5,40.0,50.0,0.0,1,1,2,0,0,1
25,6,3,3,5,14.3,0.0,75.0,4,0,0,0,0,3
26,3,0,3,5,20.0,0.0,100.0,4,3,1,0,0,1
22,3,0,3,5,40.0,0.0,50.0,4,0,0,1,0,0
23,11,8,3,5,20.0,33.3,100.0,3,4,1,2,0,4
24,4,1,3,5,33.3,33.3,0.0,4,0,0,1,0,2
35,4,1,3,5,14.3,12.5,0.0,8,2,1,0,0,3
27,9,7,2,5,33.3,50.0,0.0,3,0,1,1,1,3
35,2,0,2,5,33.3,0.0,50.0,9,0,1,0,0,3
20,5,2,3,4,0.0,0.0,80.0,0,0,0,1,0,2
20,2,0,2,4,66.7,0.0,0.0,0,0,3,2,0,4
21,2,1,1,4,100.0,0.0,0.0,1,0,0,0,0,1
21,3,2,1,4,50.0,0.0,100.0,7,0,0,0,0,1
25,2,0,2,4,25.0,0.0,66.7,1,3,1,0,0,2
24,4,3,1,3,100.0,0.0,50.0,2,0,1,0,0,3
23,5,3,2,3,33.3,50.0,0.0,3,0,1,0,0,2
25,3,1,2,2,50.0,0.0,0.0,0,0,0,0,1,0
25,3,1,2,2,20.0,0.0,0.0,2,0,0,0,0,0
27,8,6,2,2,50.0,0.0,0.0,14,3,0,0,0,5
30,1,0,1,2,50.0,0.0,0.0,0,0,0,0,0,1
27,3,0,3,2,16.7,0.0,0.0,3,1,0,0,0,2
23,3,1,2,2,25.0,0.0,0.0,0,0,0,0,0,1
22,1,0,1,2,0.0,0.0,100.0,3,0,0,0,0,0
23,1,0,1,0,0.0,0.0,0.0,2,0,0,0,0,0
32,2,0,2,0,0.0,0.0,0.0,0,0,0,0,0,0
24,2,1,1,0,0.0,0.0,0.0,1,0,0,0,0,0
20,3,1,2,0,0.0,0.0,0.0,1,0,0,0,1,0
37,3,0,3,0,0.0,0.0,0.0,0,5,0,1,0,0
29,1,0,1,0,0.0,0.0,0.0,0,0,1,0,0,0
31,5,2,3,0,0.0,0.0,0.0,1,2,0,1,0,2
23,3,1,2,0,0.0,0.0,0.0,1,2,0,0,0,1
20,2,0,2,0,0.0,0.0,0.0,0,0,0,1,0,0
33,22,12,10,748,53.9,34.2,74.6,200,198,94,30,23,52
29,21,16,5,608,48.7,34.1,90.1,163,99,50,15,25,43
28,17,11,6,486,41.0,29.9,88.7,89,116,65,38,11,46
28,21,16,5,412,46.5,42.7,87.1,86,38,31,16,6,48
30,15,11,4,383,45.1,39.5,95.7,91,81,43,26,11,38
20,19,11,8,351,47.1,32.4,84.5,83,52,41,23,10,50
21,18,10,8,324,46.6,39.3,64.0,87,26,23,14,10,58
33,15,11,4,317,45.9,37.4,83.0,89,87,28,30,4,47
29,21,11,10,313,39.2,34.0,92.2,215,34,41,15,8,58
24,19,11,8,313,40.6,34.7,82.1,100,109,22,24,6,38
32,19,11,8,299,54.4,34.9,82.7,157,63,32,19,22,39
25,9,5,4,271,52.0,27.3,82.8,121,15,23,18,21,30
21,11,5,6,268,42.0,31.3,90.7,65,46,32,16,4,35
29,17,11,6,262,38.0,33.1,83.6,45,28,24,10,8,29
28,19,11,8,236,36.8,41.7,71.2,103,21,19,7,5,60
28,10,4,6,227,43.7,28.6,81.1,36,40,23,5,6,24
28,21,16,5,226,43.2,26.6,79.6,222,171,63,41,31,75
24,17,11,6,216,66.0,0.0,47.3,197,22,15,14,36,38
28,9,5,4,213,51.8,32.0,70.0,51,57,23,10,5,22
32,22,12,10,191,34.8,36.7,77.3,60,25,19,21,4,54
34,10,5,5,182,44.4,34.7,85.7,15,26,11,8,1,21
37,22,12,10,182,41.8,41.3,86.4,52,19,14,9,9,44
23,7,3,4,180,57.0,28.6,69.1,67,44,17,10,6,28
29,6,2,4,176,39.8,35.7,82.5,72,45,31,9,0,21
32,19,10,9,175,45.0,31.4,77.4,41,42,22,10,8,52
32,10,4,6,174,50.8,44.4,81.3,43,85,31,15,0,33
26,7,3,4,173,59.8,61.0,73.7,36,22,16,6,5,30
24,10,5,5,172,42.1,38.5,85.0,73,35,15,10,4,28
24,8,4,4,171,43.5,27.6,70.5,101,24,29,7,14,31
31,22,12,10,170,40.8,30.0,71.7,53,32,17,7,15,36
21,10,5,5,163,48.8,0.0,70.7,94,77,44,17,8,34
30,11,5,6,160,47.1,45.5,64.7,48,37,26,6,2,29
26,7,3,4,159,41.7,40.4,73.2,58,42,24,17,3,11
27,6,2,4,156,44.1,19.0,85.1,34,69,27,14,8,16
33,17,11,6,151,48.1,46.7,66.7,111,22,14,11,13,46
33,17,11,6,149,36.0,28.6,74.2,65,22,10,19,2,44
28,6,2,4,148,40.8,36.5,86.1,36,16,24,8,4,17
24,15,9,6,147,33.6,22.1,73.5,56,80,36,26,10,44
26,10,4,6,146,54.2,40.0,82.4,105,12,19,4,15,22
26,11,5,6,145,65.5,0.0,60.3,118,11,21,10,25,34
32,21,16,5,140,53.6,0.0,88.0,47,31,16,7,1,33
25,6,2,4,139,45.4,46.7,87.0,20,17,15,7,2,19
27,9,5,4,135,48.0,43.1,78.9,86,15,10,10,12,24
32,10,5,5,129,40.6,34.8,87.1,21,20,4,7,0,20
34,15,12,3,122,49.4,37.8,70.6,68,41,14,21,7,29
32,5,1,4,118,46.3,60.0,97.6,46,12,9,3,2,9
27,19,10,9,118,59.0,0.0,74.1,112,11,11,2,8,26
31,19,11,8,114,50.6,47.8,72.2,118,19,8,4,11,43
27,11,5,6,110,32.4,33.3,64.3,56,19,14,15,2,25
32,17,11,6,107,39.4,37.5,85.7,50,1,10,4,7,27
26,11,5,6,102,61.8,40.0,48.5,57,13,10,8,11,17
29,9,5,4,102,46.6,36.0,68.8,23,15,11,6,1,20
26,4,0,4,101,51.9,42.3,76.9,8,14,9,5,1,11
31,10,4,6,96,45.1,42.2,81.3,24,8,9,7,3,21
25,20,10,10,96,68.3,0.0,45.2,90,18,12,16,14,35
28,7,3,4,95,44.0,31.8,70.0,25,26,15,7,6,19
31,10,5,5,93,42.9,29.0,57.1,76,13,10,7,4,25
32,5,1,4,93,46.7,38.1,68.2,13,23,15,5,0,15
32,9,5,4,93,41.3,42.1,64.3,68,110,33,13,2,20
25,17,7,10,91,42.4,16.7,75.0,31,18,13,5,4,30
26,19,12,7,90,30.1,23.9,83.3,32,13,13,8,3,21
29,7,3,4,87,39.5,37.8,60.0,24,13,13,6,0,23
22,7,3,4,87,58.1,14.3,77.8,32,5,7,1,2,22
22,7,3,4,87,61.1,46.2,78.9,36,4,11,2,4,25
28,10,4,6,87,41.7,37.5,81.8,59,11,16,1,13,21
26,10,4,6,86,45.6,42.9,93.8,22,23,9,15,9,10
22,21,16,5,86,54.2,0.0,38.1,89,19,8,14,8,50
30,13,11,2,84,67.2,0.0,66.7,42,4,5,3,11,20
27,6,4,2,84,35.4,31.3,78.3,44,42,18,8,3,13
36,5,1,4,83,44.3,0.0,80.8,21,18,11,7,1,11
26,9,4,5,82,46.9,45.0,86.7,24,17,8,4,1,9
25,17,12,5,81,44.8,22.6,82.4,23,11,5,4,2,13
27,10,5,5,81,32.5,31.3,75.0,53,25,11,11,9,30
23,5,1,4,79,44.1,33.3,60.0,26,10,9,2,2,14
30,7,3,4,79,45.6,34.8,75.0,21,33,9,7,0,7
28,5,1,4,79,44.4,47.1,83.3,30,20,5,4,1,9
20,10,4,6,79,55.8,44.8,72.7,21,7,6,6,4,23
30,7,3,4,79,60.0,28.6,38.5,54,10,7,12,6,22
25,11,5,6,78,50.0,35.7,63.2,38,15,16,10,4,30
22,5,1,4,76,46.7,27.3,73.9,67,11,12,2,5,14
27,4,0,4,74,35.2,30.0,88.2,18,19,16,5,0,8
27,7,3,4,73,46.2,30.8,55.6,19,20,9,2,1,20
34,6,2,4,71,37.5,21.4,73.3,34,2,6,10,4,14
29,5,1,4,71,50.9,70.0,85.7,9,13,8,2,0,9
27,9,5,4,70,42.4,35.7,100.0,10,11,9,8,2,20
23,7,3,4,70,45.2,31.6,61.5,43,10,6,7,4,15
27,4,0,4,69,51.9,43.3,100.0,36,5,6,4,2,8
29,5,1,4,67,43.9,37.1,80.0,10,13,9,3,1,15
24,10,4,6,66,61.0,75.0,65.0,36,8,7,1,6,27
30,5,1,4,65,45.1,38.9,70.6,18,29,14,3,2,19
29,6,2,4,65,63.4,63.6,100.0,21,4,5,2,1,10
27,5,1,4,64,47.7,42.1,70.0,23,19,8,7,6,19
24,6,2,4,63,58.7,0.0,69.2,45,9,4,4,4,15
31,5,1,4,62,54.8,53.8,64.3,30,24,10,6,6,17
25,7,3,4,61,43.6,26.3,80.0,24,17,12,1,0,14
31,5,1,4,61,40.0,22.2,55.6,28,11,6,8,1,16
37,18,14,4,59,60.0,50.0,100.0,37,32,10,6,10,23
38,5,1,4,59,44.7,41.2,76.9,13,12,5,5,0,6
28,6,2,4,59,49.0,16.7,90.0,45,10,6,4,5,22
22,6,2,4,56,37.5,21.1,88.9,23,4,5,6,3,16
26,10,5,5,55,69.4,66.7,60.0,26,23,6,6,0,13
28,11,5,6,53,50.0,0.0,68.2,35,5,14,2,2,9
34,6,2,4,52,55.8,0.0,57.1,38,6,6,0,2,15
33,20,15,5,52,30.2,29.8,75.0,12,4,2,1,0,18
22,10,5,5,51,48.8,28.6,75.0,14,10,15,1,1,15
25,5,2,3,50,48.8,41.7,62.5,25,8,3,6,5,6
22,9,4,5,49,54.8,0.0,78.9,36,6,8,3,4,25
22,5,1,4,49,35.7,36.8,70.6,33,13,8,4,4,17
23,4,0,4,47,48.7,0.0,81.8,32,4,3,6,5,14
40,5,1,4,45,40.5,33.3,81.8,15,16,7,7,1,13
28,9,5,4,43,41.2,37.5,100.0,20,11,6,5,0,10
24,6,2,4,43,51.4,25.0,45.5,20,6,6,4,3,15
24,5,1,4,42,37.5,31.6,85.7,15,14,5,11,5,17
24,6,2,4,41,33.3,28.6,87.5,10,13,4,0,0,8
23,17,13,4,41,53.1,0.0,50.0,47,15,6,6,9,18
25,11,7,4,41,45.7,30.8,100.0,11,20,6,5,0,15
26,5,1,4,40,53.8,60.0,85.7,8,4,2,2,0,14
21,5,1,4,39,45.2,66.7,77.8,21,9,5,5,2,11
30,5,1,4,39,34.3,40.0,100.0,8,3,3,2,2,9
32,6,2,4,37,52.0,45.5,100.0,13,5,2,7,5,17
26,7,3,4,33,36.4,27.3,100.0,17,21,4,9,2,10
27,9,5,4,33,36.0,37.5,90.0,17,7,6,1,1,17
32,18,13,5,591,56.5,41.1,69.8,164,141,72,35,23,43
29,17,16,1,477,48.4,41.9,90.4,106,114,58,34,4,37
25,18,13,5,466,46.8,37.3,90.5,51,95,48,23,8,38
28,15,14,1,428,55.6,44.2,89.3,119,64,38,12,20,39
26,13,7,6,353,45.2,34.4,83.9,48,134,55,22,15,26
28,15,8,7,349,42.5,33.3,82.0,47,100,50,13,2,35
26,12,7,5,332,52.5,45.5,93.1,93,55,26,20,6,21
24,13,7,6,323,47.1,28.7,82.0,44,35,27,21,8,38
27,11,6,5,313,41.3,27.8,87.8,60,93,59,21,5,43
28,18,13,5,303,43.6,45.0,84.0,191,30,31,21,16,46
26,18,9,9,301,44.1,35.1,77.8,71,41,31,23,3,40
31,18,9,9,271,58.4,51.9,75.9,118,97,33,15,14,33
27,11,4,7,265,44.1,41.2,93.4,67,37,24,10,3,23
31,16,8,8,264,45.8,14.3,76.4,119,24,28,10,16,41
27,17,16,1,255,39.7,38.7,78.8,66,35,24,14,5,44
26,18,9,9,245,43.5,35.2,83.3,115,48,12,19,6,52
27,10,4,6,224,43.4,6.7,88.8,49,34,25,14,0,26
27,17,16,1,222,44.7,41.0,68.7,155,110,36,31,28,60
28,5,1,4,187,38.8,26.5,80.0,58,54,30,12,2,16
32,7,3,4,177,49.6,36.8,87.9,35,69,19,12,1,24
26,18,9,9,165,51.2,31.9,73.3,57,34,22,13,14,47
28,16,8,8,165,40.7,36.0,86.4,34,43,21,13,1,33
27,15,7,8,158,45.6,35.1,67.7,28,29,11,9,2,30
24,13,7,6,158,53.2,28.2,88.6,90,23,10,21,7,26
27,13,7,6,157,40.7,36.8,80.6,83,22,21,12,17,46
23,18,9,9,155,35.1,39.7,64.0,85,85,38,27,16,51
22,6,2,4,149,53.6,40.0,54.3,57,24,20,13,10,21
23,6,2,4,148,45.5,42.5,83.8,14,46,10,6,0,19
29,6,2,4,148,48.5,44.7,83.8,20,42,12,10,3,11
26,18,13,5,148,58.7,0.0,66.7,150,26,21,9,13,36
32,6,2,4,146,50.5,17.6,81.1,56,26,23,10,4,19
31,18,13,5,145,50.5,50.0,45.5,42,13,12,13,6,41
27,10,4,6,143,46.2,31.6,84.6,65,14,11,4,17,37
28,11,6,5,142,42.1,38.6,72.2,43,22,14,8,6,20
36,11,4,7,142,43.6,33.3,73.3,43,27,13,6,1,21
30,11,6,5,138,42.4,30.8,89.7,30,14,14,7,1,17
27,6,2,4,136,42.6,26.1,80.9,44,26,15,10,5,10
35,8,5,3,127,52.6,57.9,100.0,20,25,12,4,0,10
31,8,4,4,126,46.2,34.2,81.8,25,47,17,12,4,26
31,8,4,4,125,46.9,38.7,72.4,33,29,13,2,1,25
30,16,8,8,124,40.5,34.2,57.1,57,23,17,10,15,30
36,16,8,8,123,43.9,33.3,70.8,114,31,18,7,15,35
28,11,6,5,122,41.3,40.4,78.6,61,33,18,16,2,38
32,11,6,5,118,42.3,37.7,92.9,56,23,9,14,2,25
23,11,6,5,116,56.1,0.0,61.5,96,12,8,8,28,28
32,6,2,4,116,47.0,58.3,93.9,39,25,15,2,4,22
33,16,15,1,115,45.5,19.0,57.7,65,51,16,14,7,29
28,13,7,6,115,41.4,35.6,84.4,56,9,8,6,1,17
25,10,4,6,112,54.3,0.0,72.7,67,2,13,2,6,22
27,4,0,4,112,38.6,42.9,86.7,35,29,13,7,2,13
26,4,0,4,111,43.3,28.1,96.0,18,13,13,5,2,11
26,16,15,1,109,50.6,36.1,94.1,26,11,11,6,0,17
28,7,3,4,108,70.5,0.0,39.3,101,5,17,3,6,29
39,16,8,8,106,41.2,22.5,73.9,39,39,12,16,2,28
36,18,13,5,105,42.5,39.1,100.0,30,13,7,7,5,22
33,13,7,6,105,50.5,0.0,61.1,143,24,17,5,20,40
24,9,3,6,105,42.7,44.1,83.3,28,14,15,10,3,25
25,9,4,5,104,63.5,0.0,48.0,89,11,9,9,12,30
29,11,6,5,103,39.1,28.3,87.5,57,7,9,4,2,24
24,11,4,7,98,35.2,26.0,61.1,30,12,10,5,0,30
31,13,7,6,97,47.2,46.7,88.9,20,9,7,3,1,21
23,17,9,8,96,40.2,36.8,80.0,44,32,10,11,4,20
29,16,15,1,95,73.2,0.0,72.2,48,4,8,2,15,31
25,4,0,4,90,40.0,50.0,93.8,24,4,15,4,2,10
35,6,2,4,90,37.2,35.3,95.2,30,24,10,5,8,8
34,9,6,3,90,70.6,0.0,58.1,42,5,9,6,4,24
34,12,11,1,88,51.7,51.3,85.7,22,13,2,3,4,11
37,7,3,4,88,42.2,24.0,100.0,9,13,9,4,1,12
25,6,2,4,87,39.7,36.8,81.8,28,32,11,12,0,17
20,17,8,9,85,47.9,21.7,66.7,36,13,13,6,2,26
25,11,4,7,83,58.1,0.0,47.8,60,10,4,8,6,25
23,15,7,8,83,56.3,30.0,72.7,46,25,7,10,2,8
25,10,4,6,79,43.7,40.9,100.0,21,31,14,4,2,17
27,6,2,4,79,52.9,0.0,83.3,44,10,11,8,3,16
35,6,2,4,79,42.2,14.3,72.7,49,4,7,5,2,14
33,18,13,5,78,43.8,38.7,90.9,23,38,17,10,1,29
25,6,2,4,77,32.9,26.2,63.2,16,7,10,3,0,13
33,15,14,1,77,53.3,0.0,76.5,57,12,14,8,4,32
36,17,16,1,76,57.6,50.0,77.8,46,36,10,7,13,26
29,6,2,4,76,65.4,0.0,100.0,43,5,8,3,6,13
27,17,12,5,74,41.7,38.5,82.4,47,16,6,10,3,32
31,14,13,1,73,57.6,0.0,71.4,29,20,10,5,2,24
29,11,4,7,71,40.3,36.6,66.7,41,36,16,22,5,28
21,12,6,6,70,42.6,36.7,70.0,28,4,7,10,5,38
29,4,0,4,68,48.9,52.9,83.3,13,25,8,4,3,12
23,6,2,4,67,55.8,28.6,100.0,32,8,7,2,1,9
33,7,3,4,64,38.0,34.6,85.0,12,6,13,2,0,17
26,4,0,4,64,50.9,38.9,75.0,21,11,4,2,0,11
35,11,4,7,63,50.0,42.9,90.0,21,22,14,7,4,12
20,11,4,7,63,37.7,0.0,68.0,27,27,16,16,1,14
28,3,2,1,61,49.0,66.7,100.0,18,7,6,2,1,2
34,15,8,7,61,52.1,0.0,64.7,57,11,6,4,5,20
21,15,14,1,61,43.8,34.8,84.6,33,16,3,9,3,14
25,6,2,4,60,50.0,51.6,0.0,14,9,2,1,1,17
27,6,2,4,59,39.6,29.2,71.4,23,20,16,4,5,15
25,5,1,4,58,52.2,41.2,14.3,31,9,7,12,17,15
37,14,9,5,55,42.1,26.3,64.3,25,7,8,2,3,30
40,6,2,4,55,47.6,40.0,100.0,20,9,10,2,0,15
24,6,2,4,54,40.0,47.6,0.0,26,21,12,3,2,12
27,9,3,6,54,34.7,46.7,86.7,25,18,9,4,0,14
25,5,1,4,54,34.4,24.0,100.0,28,10,6,7,3,17
30,7,3,4,53,39.5,31.3,70.0,34,7,3,8,4,16
26,6,2,4,52,34.0,28.6,80.0,30,9,4,4,3,16
31,13,7,6,51,48.7,30.0,71.4,29,4,10,2,7,30
26,6,2,4,50,42.1,31.6,85.7,25,7,7,5,2,20
32,10,4,6,50,36.7,32.1,62.5,57,11,8,6,3,27
32,5,1,4,49,60.0,0.0,87.5,18,3,8,1,0,13
26,4,0,4,48,45.9,41.2,63.6,26,4,9,3,4,9
31,6,2,4,48,50.0,0.0,63.2,64,8,11,6,5,21
29,4,0,4,48,53.8,25.0,50.0,36,10,6,8,1,11
23,5,1,4,46,61.3,33.3,85.7,19,4,3,1,2,7
29,7,3,4,46,43.2,35.0,70.0,20,3,3,2,3,13
26,6,2,4,46,39.0,37.5,80.0,12,12,7,1,0,5
27,12,6,6,45,60.9,0.0,53.1,47,3,8,2,3,16
27,6,2,4,44,47.2,43.8,100.0,20,2,4,0,0,21
23,6,2,4,44,45.5,37.5,100.0,21,3,7,1,1,12
30,12,6,6,43,48.4,33.3,100.0,29,12,6,5,3,13
21,4,0,4,43,43.2,0.0,62.5,27,3,6,7,5,15
30,10,4,6,42,40.5,31.8,55.6,27,5,5,8,5,13
28,4,0,4,41,36.4,33.3,75.0,23,15,7,7,2,7
22,6,2,4,40,51.5,46.2,0.0,36,7,6,3,3,10
23,5,1,4,40,64.3,0.0,36.4,34,7,4,6,9,14
22,6,2,4,39,44.8,38.5,88.9,11,13,3,3,1,14
33,7,3,4,39,46.9,44.4,100.0,10,10,3,6,0,10
27,13,7,6,37,38.9,15.4,87.5,19,24,8,2,0,13
30,14,6,8,36,50.0,33.3,62.5,30,3,6,4,6,24
24,13,5,8,36,44.4,40.0,66.7,20,3,6,3,4,7
26,3,0,3,35,50.0,35.7,66.7,4,4,5,3,0,6
20,6,2,4,35,38.7,20.0,81.8,19,12,8,5,11,18
28,10,4,6,34,27.8,30.8,100.0,20,20,6,7,2,4
21,7,3,4,32,40.7,33.3,100.0,6,9,3,5,0,10
27,11,3,8,32,52.0,0.0,75.0,19,8,4,0,2,7
30,4,0,4,29,45.8,31.3,100.0,8,1,2,2,1,12
27,4,0,4,29,46.2,0.0,71.4,14,4,4,0,2,10
24,4,0,4,29,29.4,16.7,87.5,13,3,1,5,5,14
25,4,0,4,27,42.1,45.5,75.0,4,3,0,2,0,6
35,6,2,4,26,47.8,33.3,0.0,8,13,4,2,1,9
32,5,3,2,25,50.0,45.5,0.0,2,1,0,0,0,1
25,9,4,5,25,52.9,33.3,71.4,13,13,5,4,1,4
25,5,1,4,25,50.0,53.8,0.0,5,1,1,1,1,2
23,5,1,4,24,34.8,29.4,75.0,9,4,0,0,0,8
24,3,1,2,24,34.6,30.8,100.0,8,2,5,1,1,6
25,5,1,4,24,38.5,0.0,100.0,9,1,2,0,4,8
30,6,2,4,24,34.8,20.0,77.8,31,2,5,1,0,7
24,13,12,1,24,52.9,40.0,66.7,13,0,1,2,2,5
31,2,2,0,23,42.3,0.0,50.0,17,20,4,7,1,6
25,9,3,6,23,61.5,50.0,100.0,7,4,3,1,1,8
22,6,2,4,23,34.6,18.2,75.0,9,7,2,1,1,8
25,4,0,4,22,37.5,23.1,33.3,12,2,1,1,0,9
31,4,0,4,22,40.0,25.0,80.0,8,5,4,2,1,5
26,8,6,2,21,53.3,60.0,100.0,3,4,3,0,1,0
39,7,3,4,21,44.4,40.0,100.0,14,7,4,2,0,11
23,6,2,4,20,28.6,22.2,100.0,6,3,2,0,1,5
24,6,2,4,19,60.0,0.0,50.0,26,2,7,3,2,16
