Age,GamesPlayed,Wins,Losses,PointsScored,FG%,3P%,FT%,TotalRebounds,Assists,Turnovers,Steals,Blocks,PersonalFouls
37,9,4,5,18,50.0,25.0,0.0,4,9,2,3,2,9
26,3,1,2,18,60.0,50.0,80.0,7,3,0,2,0,6
29,7,3,4,18,32.0,0.0,66.7,14,6,6,6,0,23
30,5,1,4,17,25.0,0.0,63.6,8,0,6,2,2,9
28,9,7,2,16,43.8,0.0,100.0,14,0,3,1,1,13
23,3,1,2,15,38.5,0.0,55.6,15,3,2,0,2,5
34,4,1,3,15,42.9,37.5,0.0,1,1,1,1,0,0
28,2,0,2,14,44.4,0.0,100.0,4,3,1,2,1,1
30,9,4,5,13,40.0,0.0,50.0,11,1,4,1,0,9
36,10,6,4,12,30.8,0.0,50.0,18,5,4,2,0,13
25,4,1,3,12,21.1,0.0,57.1,6,5,2,0,2,8
26,4,0,4,11,23.5,0.0,37.5,26,1,5,2,0,19
28,5,1,4,10,22.2,22.2,0.0,16,5,3,2,1,14
29,15,11,4,10,41.7,0.0,0.0,26,2,4,1,5,16
30,5,2,3,10,50.0,0.0,0.0,7,0,0,0,0,8
27,4,0,4,9,18.2,25.0,100.0,7,2,4,1,2,6
27,3,0,3,9,37.5,100.0,100.0,2,4,1,0,0,2
20,6,3,3,9,80.0,0.0,33.3,6,0,3,0,3,7
33,7,2,5,9,66.7,0.0,50.0,6,0,0,0,2,7
29,4,1,3,8,50.0,0.0,0.0,11,2,5,2,4,5
29,4,2,2,8,28.6,0.0,0.0,6,1,5,0,0,6
31,8,7,1,8,25.0,0.0,100.0,19,8,6,5,0,10
32,5,1,4,7,42.9,33.3,0.0,12,5,1,4,0,9
23,6,3,3,7,33.3,0.0,75.0,1,0,2,0,0,2
32,2,0,2,6,100.0,0.0,0.0,9,0,2,1,2,4
31,8,5,3,6,22.2,33.3,0.0,6,3,1,2,2,13
20,9,8,1,5,28.6,0.0,100.0,4,1,1,0,1,3
35,7,2,5,4,11.1,0.0,100.0,7,3,3,1,0,4
31,14,9,5,4,33.3,0.0,100.0,3,0,0,0,0,2
24,14,9,5,4,28.6,0.0,0.0,6,0,1,0,0,6
34,3,0,3,3,0.0,0.0,100.0,0,0,0,0,0,0
34,5,1,4,3,50.0,0.0,50.0,3,1,0,0,0,8
37,9,6,3,3,16.7,0.0,50.0,11,0,0,0,0,2
25,4,2,2,2,25.0,0.0,0.0,3,2,1,0,0,3
25,1,0,1,0,0.0,0.0,0.0,0,1,0,0,0,0
29,2,0,2,0,0.0,0.0,0.0,0,0,0,0,0,0
34,1,1,0,0,0.0,0.0,0.0,0,1,0,1,0,0
34,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,1
28,2,0,2,0,0.0,0.0,0.0,2,1,1,0,0,1
29,1,0,1,0,0.0,0.0,0.0,3,0,0,0,0,0
28,3,0,3,0,0.0,0.0,0.0,0,0,0,0,0,2
23,3,2,1,0,0.0,0.0,0.0,3,0,1,0,0,3
25,2,0,2,0,0.0,0.0,0.0,0,1,0,0,0,0
24,2,0,2,0,0.0,0.0,0.0,1,0,0,0,0,1
27,3,2,1,0,0.0,0.0,0.0,1,1,0,0,0,0
31,2,1,1,0,0.0,0.0,0.0,0,0,0,0,0,0
27,3,0,3,0,0.0,0.0,0.0,0,0,0,0,0,0
36,3,1,2,0,0.0,0.0,0.0,0,0,0,0,0,0
22,3,0,3,0,0.0,0.0,0.0,0,0,0,0,0,0
24,23,16,7,654,49.7,37.8,80.8,135,132,90,51,26,71
28,23,14,9,620,46.8,34.3,89.5,268,67,49,25,14,64
34,23,16,7,424,61.2,0.0,37.4,225,39,85,11,34,84
28,22,14,8,416,44.2,30.7,83.1,64,83,44,26,1,55
28,20,10,10,407,48.9,31.4,88.1,233,31,22,37,23,65
32,20,10,10,407,50.2,36.8,91.2,73,204,67,8,5,38
21,13,7,6,400,47.6,33.3,73.7,105,76,65,18,9,44
26,23,14,9,384,45.3,36.9,80.8,171,32,52,23,14,85
24,20,10,10,374,52.6,42.9,76.1,133,104,55,18,22,64
28,18,10,8,367,41.3,35.0,85.1,52,48,39,17,5,59
30,13,7,6,336,57.3,0.0,71.8,137,43,34,11,25,50
29,11,5,6,326,46.3,24.1,79.6,77,58,26,20,6,34
29,18,10,8,323,40.6,34.0,90.5,61,117,43,22,2,43
29,23,16,7,307,40.3,32.4,57.4,129,56,47,23,8,69
27,12,7,5,305,55.1,0.0,75.0,123,48,29,11,31,34
31,22,14,8,302,40.2,33.8,78.4,62,56,37,12,6,43
29,20,10,10,302,49.1,44.4,77.6,126,25,22,18,8,90
26,18,10,8,296,45.9,45.7,82.9,102,54,31,12,15,23
23,20,10,10,283,47.0,39.1,86.2,32,54,29,15,4,66
24,13,7,6,274,46.0,22.2,81.0,47,50,40,13,1,31
31,18,10,8,253,43.0,40.5,52.7,114,32,25,10,15,65
26,11,5,6,244,54.5,41.4,82.5,45,45,30,10,4,32
28,13,7,6,239,48.4,33.3,83.9,59,39,33,19,7,43
29,17,9,8,232,47.9,46.5,82.9,48,37,10,11,4,70
23,23,14,9,216,48.0,0.0,70.3,39,50,42,18,3,69
36,12,7,5,216,43.7,34.9,80.9,48,69,28,8,2,35
30,23,16,7,214,40.5,27.4,84.4,46,90,36,15,0,42
24,6,2,4,204,46.4,43.5,77.1,33,32,20,13,4,21
27,7,3,4,195,49.7,40.0,77.1,44,36,33,8,3,25
26,22,15,7,189,49.3,0.0,68.3,162,17,31,13,7,79
26,12,7,5,183,46.7,33.3,91.0,87,17,26,7,5,39
22,11,5,6,162,50.4,0.0,71.1,75,8,22,5,10,46
29,22,16,6,160,43.0,42.2,73.0,125,20,11,17,2,70
30,12,7,5,159,42.7,36.7,89.7,57,24,23,8,3,28
29,6,2,4,139,60.9,62.5,65.1,72,8,18,5,2,25
31,18,10,8,137,55.9,0.0,54.8,109,11,14,8,13,54
33,13,7,6,136,47.6,38.3,90.0,49,18,9,8,3,19
26,5,1,4,136,52.4,46.7,89.1,27,8,10,4,0,11
31,13,7,6,135,45.4,0.0,75.0,82,10,24,5,27,46
26,6,2,4,134,56.0,47.6,85.7,53,9,14,5,2,21
26,7,3,4,134,49.5,20.0,66.7,77,34,23,3,8,23
37,23,16,7,133,42.2,29.3,72.0,40,36,18,23,3,55
33,11,5,6,132,37.1,30.0,82.6,84,106,24,17,2,31
23,6,2,4,126,40.6,36.6,67.6,20,18,17,6,0,12
27,6,2,4,126,52.4,0.0,71.7,45,10,26,3,14,28
33,13,7,6,123,43.3,39.1,88.2,73,8,13,7,9,24
25,6,2,4,123,41.5,34.6,85.7,20,46,24,8,2,22
31,6,2,4,120,51.7,40.0,66.7,30,31,14,6,0,17
24,11,6,5,118,59.3,0.0,76.2,88,10,33,5,9,38
30,6,2,4,115,42.4,31.3,77.8,43,18,11,6,2,23
26,6,2,4,111,41.6,21.4,82.8,63,16,14,12,4,31
24,13,7,6,107,52.9,0.0,94.4,98,8,18,3,2,40
22,5,1,4,105,33.3,0.0,75.0,33,14,15,4,1,20
26,13,7,6,105,33.0,20.8,81.3,42,21,9,9,2,27
34,13,7,6,101,55.7,50.0,76.2,32,22,9,9,3,29
27,9,4,5,100,31.9,27.8,74.2,27,36,16,20,1,34
28,6,2,4,100,34.8,34.6,90.0,23,31,18,9,0,17
25,12,7,5,97,47.0,46.3,69.6,48,13,8,7,6,35
30,19,10,9,95,54.0,0.0,61.4,127,6,12,11,24,75
25,12,7,5,92,53.4,0.0,87.5,32,9,9,7,8,36
24,7,3,4,90,52.3,0.0,71.0,46,7,12,2,6,21
20,12,7,5,90,47.4,100.0,81.0,56,57,23,7,6,31
23,13,7,6,88,62.0,0.0,70.3,58,3,6,9,2,50
26,5,2,3,87,38.3,33.3,69.6,25,15,5,8,4,15
33,13,7,6,86,42.1,0.0,75.9,43,36,21,11,3,36
25,20,10,10,86,34.1,30.8,84.6,72,5,9,5,18,25
26,7,3,4,85,45.8,36.4,100.0,45,12,11,7,1,16
31,18,10,8,84,46.5,0.0,27.3,189,31,15,24,22,41
30,5,1,4,82,44.2,0.0,82.4,22,36,16,5,1,12
25,4,0,4,81,43.3,0.0,76.7,27,12,11,2,5,11
36,21,14,7,80,70.3,0.0,66.7,61,3,17,5,24,49
35,13,7,6,80,52.5,50.0,50.0,28,16,9,11,8,42
28,6,2,4,80,36.6,23.1,77.8,27,20,15,4,1,23
31,6,2,4,79,53.8,27.3,90.9,17,20,10,3,1,4
23,6,2,4,79,40.7,31.6,100.0,30,3,2,3,2,11
35,18,10,8,76,33.3,31.8,100.0,19,29,14,15,1,41
31,20,12,8,71,54.2,0.0,87.5,71,24,11,15,2,42
25,20,11,9,68,44.6,40.0,76.2,21,26,12,5,1,26
29,5,1,4,63,41.8,31.3,87.5,14,6,1,3,1,12
33,11,5,6,63,38.9,35.3,81.8,38,2,3,3,0,25
23,5,1,4,63,49.0,40.0,91.7,20,32,16,3,0,20
25,7,3,4,62,33.3,15.4,100.0,21,11,12,15,1,24
21,6,2,4,61,42.9,20.0,57.1,29,3,5,5,4,13
24,22,14,8,59,61.5,0.0,61.1,109,2,11,14,28,81
32,5,1,4,57,41.9,0.0,55.6,55,11,4,4,14,14
30,6,2,4,55,40.4,14.3,92.3,18,15,7,7,5,20
30,5,1,4,55,32.2,21.1,76.5,7,20,3,4,0,6
35,13,7,6,55,40.5,35.3,73.1,48,11,10,5,9,31
29,6,2,4,55,53.5,0.0,60.0,29,7,13,2,0,27
27,16,9,7,53,53.3,63.6,87.5,14,3,2,1,1,10
30,14,7,7,51,33.9,28.6,100.0,32,2,6,0,4,24
31,6,2,4,49,31.6,39.1,88.9,22,7,6,5,0,11
23,6,2,4,49,52.9,56.3,100.0,31,10,7,4,7,20
24,6,2,4,48,39.5,14.3,76.5,37,9,11,1,7,19
32,16,9,7,48,40.4,20.0,70.0,18,8,4,6,0,14
27,6,2,4,47,41.7,37.5,91.7,20,15,8,6,1,13
27,5,1,4,46,39.5,45.5,100.0,3,7,4,3,2,15
28,5,1,4,45,47.4,0.0,60.0,40,5,6,2,6,14
25,7,3,4,44,39.1,36.4,100.0,22,8,3,1,0,15
28,14,7,7,44,36.5,21.4,75.0,9,6,5,1,2,10
21,5,1,4,43,43.5,0.0,37.5,31,17,8,3,0,21
26,6,2,4,43,68.2,0.0,52.0,19,5,7,2,11,22
23,6,2,4,43,41.2,0.0,78.9,33,7,7,3,6,24
22,7,3,4,42,42.3,60.0,100.0,17,6,3,4,0,14
34,4,0,4,41,48.3,42.9,66.7,11,10,1,3,1,10
31,4,0,4,39,40.5,36.4,62.5,3,12,4,2,0,15
30,5,1,4,38,48.5,0.0,66.7,27,3,1,2,2,16
28,7,3,4,37,38.2,42.9,40.0,16,4,0,4,1,13
39,8,5,3,36,33.3,31.6,80.0,26,5,10,9,3,28
23,5,1,4,36,50.0,18.2,0.0,3,10,6,1,0,12
28,8,4,4,36,73.3,100.0,72.2,31,1,8,3,6,17
28,6,2,4,35,54.2,0.0,69.2,27,8,9,5,0,22
26,4,0,4,34,40.0,12.5,100.0,15,7,8,2,2,11
33,4,0,4,33,41.4,36.4,71.4,8,5,14,1,0,7
26,5,1,4,33,33.3,41.7,0.0,18,10,6,9,1,11
27,11,5,6,31,36.0,0.0,59.1,55,3,9,5,2,55
23,6,2,4,30,36.0,43.8,83.3,16,13,5,2,0,13
30,4,0,4,29,61.1,0.0,70.0,20,3,5,0,4,9
31,11,5,6,28,36.4,0.0,57.1,11,12,4,2,0,23
28,6,2,4,28,46.7,0.0,0.0,18,7,10,2,6,16
34,12,7,5,26,21.9,30.0,100.0,12,17,5,3,2,14
23,7,4,3,25,33.3,16.7,80.0,4,8,3,0,0,8
30,9,5,4,25,57.9,100.0,100.0,30,1,2,2,5,17
29,13,7,6,24,30.8,27.8,75.0,16,12,3,2,0,17
31,8,5,3,24,30.0,35.7,87.5,9,5,3,2,0,13
27,4,0,4,24,50.0,28.6,33.3,23,2,8,4,2,16
29,2,2,0,22,44.4,0.0,85.7,9,4,1,1,1,4
37,3,1,2,22,57.1,62.5,50.0,5,9,3,1,0,8
23,3,0,3,20,25.0,0.0,85.7,7,0,4,1,0,7
30,4,1,3,20,52.9,0.0,40.0,6,3,3,1,0,6
26,5,1,4,19,42.9,0.0,72.2,23,0,6,2,1,11
25,4,0,4,17,71.4,0.0,70.0,7,0,2,1,0,7
28,4,1,3,17,88.9,0.0,50.0,4,0,0,0,1,3
26,5,2,3,17,41.7,60.0,80.0,6,3,3,0,0,0
30,6,2,4,17,36.8,22.2,50.0,6,6,5,0,1,7
29,8,5,3,16,53.8,0.0,100.0,22,0,3,1,0,12
23,6,2,4,13,33.3,0.0,58.3,5,0,4,1,1,11
24,6,2,4,13,45.5,25.0,100.0,2,1,0,2,2,5
27,4,0,4,13,60.0,0.0,50.0,11,2,7,1,1,13
32,13,8,5,13,30.8,33.3,66.7,12,4,6,0,1,8
29,4,2,2,11,36.4,0.0,75.0,24,3,0,4,1,9
23,3,0,3,11,60.0,0.0,83.3,7,0,2,0,1,5
23,6,2,4,11,66.7,0.0,30.0,27,3,6,2,2,29
35,6,2,4,10,50.0,40.0,100.0,5,1,0,0,1,1
28,5,1,4,10,30.8,0.0,100.0,2,3,4,3,0,8
28,2,0,2,9,30.8,0.0,50.0,9,1,3,4,2,5
38,11,7,4,8,20.0,0.0,100.0,7,2,1,3,1,9
29,4,1,3,8,21.4,0.0,50.0,15,2,4,3,0,13
32,3,1,2,7,40.0,0.0,100.0,1,0,0,0,0,3
26,3,0,3,7,23.1,10.0,0.0,10,2,1,0,1,1
31,7,4,3,7,33.3,0.0,25.0,6,1,2,1,3,7
31,5,2,3,7,100.0,100.0,0.0,2,0,1,1,0,1
26,4,1,3,7,50.0,0.0,75.0,3,2,0,1,0,1
30,8,3,5,7,50.0,0.0,50.0,10,2,5,3,1,15
24,3,1,2,7,100.0,0.0,75.0,7,0,1,0,0,2
28,3,0,3,6,40.0,0.0,50.0,6,0,0,2,2,3
30,5,1,4,6,60.0,0.0,0.0,11,2,3,4,0,13
31,4,3,1,6,60.0,0.0,0.0,7,0,0,0,0,2
21,3,1,2,6,37.5,0.0,0.0,4,2,0,0,0,3
23,8,5,3,5,16.7,50.0,100.0,4,2,6,1,0,4
32,3,3,0,5,50.0,50.0,0.0,3,0,0,0,1,0
22,5,2,3,4,25.0,0.0,66.7,0,0,0,0,0,0
25,7,3,4,4,33.3,0.0,100.0,8,0,3,0,1,9
35,3,1,2,4,33.3,0.0,0.0,3,2,2,1,1,4
31,4,1,3,4,50.0,0.0,0.0,1,0,0,1,0,2
26,2,0,2,3,100.0,0.0,50.0,1,2,0,1,0,2
29,3,0,3,3,50.0,50.0,0.0,4,1,0,1,0,2
30,3,1,2,3,50.0,0.0,50.0,3,0,0,1,0,3
30,3,1,2,2,0.0,0.0,50.0,1,0,0,0,0,3
34,5,3,2,2,33.3,0.0,0.0,2,0,0,0,0,7
37,8,5,3,2,0.0,0.0,50.0,9,1,3,0,0,11
23,6,4,2,2,100.0,0.0,0.0,0,0,0,0,0,0
38,3,1,2,2,0.0,0.0,100.0,4,0,1,1,0,1
28,1,0,1,2,33.3,0.0,0.0,0,1,1,1,0,1
24,7,5,2,2,33.3,0.0,0.0,3,2,0,0,0,3
29,6,2,4,2,50.0,0.0,0.0,16,4,2,1,2,10
32,8,4,4,2,25.0,0.0,0.0,1,0,0,0,0,2
34,3,2,1,2,33.3,0.0,0.0,4,0,2,0,1,6
33,1,1,0,1,0.0,0.0,50.0,1,0,0,0,0,2
23,4,3,1,1,0.0,0.0,50.0,1,2,1,0,0,1
33,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0
33,2,0,2,0,0.0,0.0,0.0,2,0,0,0,0,1
18,1,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0
25,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
23,1,0,1,0,0.0,0.0,0.0,0,1,0,1,0,0
27,2,1,1,0,0.0,0.0,0.0,0,0,1,0,0,0
25,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0
30,2,0,2,0,0.0,0.0,0.0,0,2,0,0,0,1
23,6,4,2,0,0.0,0.0,0.0,2,1,1,0,0,5
32,3,1,2,0,0.0,0.0,0.0,2,0,0,1,0,2
23,4,1,3,0,0.0,0.0,0.0,0,1,0,0,0,1
22,3,0,3,0,0.0,0.0,0.0,1,0,0,0,0,0
31,4,2,2,0,0.0,0.0,0.0,5,0,1,1,0,5
23,2,1,1,0,0.0,0.0,0.0,1,0,1,0,0,1
23,3,1,2,0,0.0,0.0,0.0,1,2,1,1,0,1
22,20,12,8,501,41.6,28.0,75.5,161,159,66,34,10,40
31,20,16,4,444,52.1,0.0,64.4,229,65,59,13,62,59
25,20,16,4,415,48.0,33.3,67.9,67,115,66,22,0,34
25,17,9,8,400,53.6,0.0,73.8,207,50,51,17,5,52
29,20,16,4,333,40.1,38.4,83.6,109,74,42,33,4,61
23,17,9,8,327,45.2,33.3,79.0,73,146,68,26,4,49
29,16,10,6,301,42.9,40.0,86.5,69,60,31,14,2,60
30,16,10,6,297,43.5,38.9,83.2,53,91,46,19,2,39
28,11,5,6,278,51.3,37.3,77.0,50,72,32,32,7,46
30,12,6,6,268,39.6,38.9,69.3,82,64,38,11,7,35
24,10,6,4,253,52.3,33.3,76.9,121,6,19,13,19,39
32,20,12,8,251,49.2,0.0,83.8,193,17,32,9,16,60
27,12,6,6,236,48.2,32.5,92.4,67,27,27,9,5,24
32,16,10,6,229,43.7,34.7,84.2,123,28,19,19,28,64
25,20,12,8,228,49.3,0.0,76.9,160,20,27,10,9,62
34,20,16,4,225,41.0,41.9,89.7,58,22,13,11,4,28
27,16,10,6,225,41.5,40.9,75.9,103,60,30,15,5,30
22,10,6,4,222,52.4,0.0,80.7,87,24,23,10,7,22
29,11,5,6,219,37.9,36.1,81.6,40,40,41,22,8,39
26,11,5,6,210,47.6,35.4,70.4,74,22,24,14,5,38
33,11,6,5,208,46.3,48.7,89.1,35,146,48,4,1,21
24,10,6,4,204,41.5,43.6,92.1,38,38,34,9,1,34
28,18,12,6,204,34.7,35.2,74.6,71,44,42,25,8,35
28,17,9,8,200,38.8,31.6,78.6,132,30,24,24,16,65
29,11,6,5,186,50.0,35.3,66.7,114,13,12,16,19,27
23,20,12,8,183,38.1,34.5,52.8,51,32,36,19,5,64
28,7,3,4,177,39.4,25.0,73.7,41,51,21,5,6,12
26,7,3,4,176,44.0,0.0,88.0,72,6,33,1,5,27
34,12,6,6,175,43.2,42.0,52.0,131,131,41,22,5,31
24,11,6,5,174,40.5,30.5,71.8,38,24,22,12,2,30
21,20,12,8,165,43.1,40.9,88.4,32,21,9,12,4,34
26,17,9,8,164,44.7,33.3,78.5,89,44,35,15,40,52
28,5,1,4,164,46.2,35.7,91.9,26,22,22,5,2,10
34,16,10,6,158,52.4,0.0,53.1,100,24,25,14,9,51
31,17,9,8,158,45.6,0.0,72.3,82,23,22,7,3,41
32,16,8,8,152,40.5,37.5,93.3,25,42,19,16,2,51
31,12,6,6,135,56.0,0.0,79.3,67,14,20,10,7,47
23,5,1,4,134,48.0,50.0,79.5,43,6,19,5,0,12
36,20,16,4,130,39.5,44.6,50.0,81,26,14,28,4,54
31,4,0,4,128,47.6,34.6,75.0,39,5,7,2,4,13
27,6,2,4,128,51.5,38.9,70.4,59,17,12,13,5,22
27,11,5,6,122,45.0,42.2,72.2,63,26,20,16,4,44
26,10,6,4,121,37.6,30.2,76.9,42,75,23,9,3,37
24,20,12,8,119,51.1,0.0,56.3,119,11,20,21,11,53
26,12,6,6,119,42.1,37.5,95.5,35,18,18,7,1,30
29,6,2,4,118,38.3,21.1,84.0,68,14,14,11,8,20
32,5,1,4,114,36.8,29.4,80.6,3,29,15,7,0,11
27,11,5,6,112,39.8,39.5,63.3,51,6,10,5,7,40
32,20,16,4,112,62.5,0.0,57.1,98,14,10,6,4,54
30,11,6,5,112,46.0,44.4,85.7,33,20,15,10,2,40
23,6,2,4,105,39.6,20.0,84.2,54,15,12,5,11,19
30,17,9,8,104,41.8,53.8,87.5,28,17,22,3,2,37
29,6,2,4,102,42.4,28.1,83.3,14,22,17,5,2,12
22,17,9,8,100,52.5,0.0,66.7,75,8,13,11,9,39
27,5,1,4,97,48.2,27.3,50.0,65,11,10,2,6,17
24,6,2,4,96,48.7,50.0,81.0,10,24,14,7,2,7
25,4,0,4,94,42.9,0.0,68.8,19,25,23,5,2,13
32,16,10,6,93,34.9,0.0,73.1,113,18,17,11,15,55
32,6,2,4,91,41.9,40.0,79.5,32,6,7,9,2,18
27,10,6,4,88,36.0,33.3,72.2,35,8,13,2,5,25
21,11,5,6,88,39.0,11.1,82.1,25,10,20,10,2,23
32,10,6,4,87,56.6,0.0,50.0,95,14,10,15,17,19
32,6,2,4,86,34.8,35.5,87.9,22,15,18,4,1,9
34,11,6,5,83,52.3,0.0,88.2,54,12,9,6,9,25
37,10,6,4,83,49.3,0.0,73.9,47,12,8,8,2,29
24,6,2,4,79,49.2,30.0,73.7,12,30,9,6,1,23
25,6,2,4,78,50.7,25.0,83.3,10,32,15,5,0,12
36,18,14,4,77,41.7,35.1,82.4,70,29,14,11,24,30
24,5,1,4,76,58.5,0.0,77.8,39,12,13,3,3,21
30,7,3,4,76,33.8,32.0,76.9,48,35,17,13,3,23
35,4,0,4,75,55.9,0.0,33.3,34,5,14,1,6,15
28,7,3,4,72,45.1,44.2,87.5,18,15,8,12,7,20
21,11,5,6,70,73.0,0.0,53.3,69,5,9,8,17,29
34,19,11,8,67,33.3,31.1,63.6,41,5,5,3,4,30
21,6,2,4,66,47.8,41.2,78.9,24,6,7,5,3,16
25,10,6,4,66,47.5,0.0,66.7,32,30,17,7,2,18
31,20,16,4,66,59.1,0.0,70.0,62,2,19,8,6,41
25,11,5,6,66,34.7,25.9,69.4,42,6,7,5,9,32
21,4,0,4,61,54.8,0.0,45.5,59,7,17,2,4,13
34,4,0,4,60,50.0,0.0,66.7,22,15,10,2,1,8
35,19,15,4,59,35.0,30.6,100.0,25,21,11,4,2,17
25,4,0,4,57,42.0,35.7,90.9,12,13,9,3,0,19
24,14,8,6,56,66.7,0.0,52.2,33,2,7,4,9,21
28,4,0,4,55,50.0,33.3,50.0,13,14,10,5,4,14
26,11,6,5,55,52.8,44.4,81.8,15,3,4,2,2,11
32,4,0,4,53,44.7,20.0,85.7,18,47,7,5,1,4
20,10,6,4,51,39.0,0.0,63.3,34,6,15,10,5,23
22,4,0,4,49,58.8,0.0,52.9,18,4,2,1,4,9
30,4,0,4,47,40.5,50.0,81.8,9,6,4,2,1,11
23,12,6,6,46,47.2,50.0,90.0,23,1,5,5,4,14
29,4,0,4,43,48.8,0.0,100.0,13,4,4,3,0,17
32,20,16,4,43,40.0,0.0,50.0,9,28,11,4,0,24
25,4,0,4,43,32.6,36.8,85.7,14,4,0,2,1,12
25,5,1,4,43,52.8,0.0,55.6,28,1,9,1,4,16
29,6,2,4,41,51.7,50.0,83.3,27,2,6,2,2,20
33,5,1,4,38,37.8,0.0,66.7,74,10,10,4,16,14
24,16,10,6,37,40.5,18.8,66.7,21,8,7,5,1,13
22,12,6,6,36,50.0,0.0,50.0,19,3,3,1,3,16
27,5,1,4,36,38.9,41.7,75.0,21,13,15,7,1,13
27,5,1,4,36,45.2,50.0,0.0,12,23,10,3,0,8
34,7,3,4,35,40.0,0.0,63.6,31,7,4,5,0,10
24,9,6,3,32,29.0,31.6,80.0,16,21,7,3,1,12
34,19,11,8,32,31.6,0.0,57.1,28,29,8,11,2,22
20,5,1,4,32,42.9,20.0,85.7,14,8,5,6,1,9
24,7,3,4,32,30.6,26.1,50.0,19,8,7,3,2,16
30,4,0,4,31,38.5,31.6,100.0,31,6,5,8,5,18
27,12,7,5,30,35.5,0.0,72.7,9,14,8,4,1,12
23,9,5,4,30,38.5,37.5,58.3,17,7,7,2,0,11
27,4,0,4,30,48.0,0.0,75.0,21,4,2,1,2,14
27,4,0,4,29,48.0,33.3,66.7,7,5,2,2,1,7
21,12,6,6,29,33.3,7.7,80.0,10,13,12,1,0,4
28,12,6,6,28,57.1,0.0,36.4,40,2,16,7,3,45
24,7,3,4,26,70.6,0.0,40.0,45,3,7,9,3,22
30,11,5,6,26,30.8,31.8,100.0,9,11,0,0,0,10
37,4,0,4,25,90.9,0.0,38.5,8,1,1,0,3,6
28,5,1,4,25,38.5,38.5,0.0,8,3,0,2,0,4
26,4,0,4,24,19.6,15.8,42.9,10,7,3,2,3,4
26,4,0,4,24,43.8,50.0,83.3,2,1,3,1,0,10
31,4,0,4,23,25.0,29.4,80.0,8,14,3,5,1,5
36,13,8,5,23,22.6,22.2,100.0,10,16,10,6,1,22
25,6,2,4,21,60.0,0.0,42.9,41,2,4,3,10,21
29,6,2,4,21,20.0,25.0,80.0,18,4,7,6,2,12
19,5,1,4,20,53.3,0.0,40.0,23,0,2,0,2,7
29,4,0,4,20,41.2,0.0,66.7,22,1,6,2,3,9
26,4,0,4,20,47.1,50.0,100.0,5,2,1,2,0,9
22,8,5,3,19,60.0,0.0,53.8,6,2,2,1,0,3
26,5,1,4,18,33.3,42.9,100.0,6,0,2,0,1,13
21,4,1,3,18,27.3,0.0,100.0,9,2,3,4,1,6
28,6,2,4,18,38.1,25.0,0.0,4,3,10,7,0,6
32,4,1,3,18,40.0,25.0,0.0,3,7,2,0,1,6
31,5,2,3,17,46.7,0.0,100.0,23,3,4,0,2,4
24,4,0,4,17,35.7,0.0,70.0,12,1,1,2,1,8
25,6,2,4,16,28.6,0.0,80.0,20,2,6,4,0,12
32,3,1,2,15,33.3,75.0,100.0,6,0,2,0,0,5
28,13,6,7,15,33.3,0.0,52.9,20,5,1,4,0,21
23,3,1,2,15,55.6,66.7,50.0,3,0,0,0,0,3
31,4,0,4,15,38.9,0.0,25.0,16,1,0,0,0,12
27,3,0,3,13,71.4,0.0,75.0,5,1,1,1,0,7
22,8,5,3,13,35.3,0.0,25.0,3,9,4,0,0,1
27,3,0,3,12,35.7,0.0,100.0,5,6,1,1,0,4
26,5,2,3,11,37.5,0.0,41.7,11,1,0,1,0,8
23,4,0,4,11,55.6,25.0,0.0,4,3,3,1,0,4
21,4,0,4,11,31.3,0.0,25.0,9,5,4,1,0,9
35,3,0,3,10,22.2,16.7,83.3,6,5,1,1,1,7
20,2,0,2,9,66.7,0.0,100.0,7,0,1,0,0,2
41,7,3,4,9,100.0,0.0,100.0,11,1,0,0,3,5
30,5,1,4,9,23.5,0.0,50.0,28,2,2,2,1,10
22,6,2,4,9,33.3,0.0,37.5,17,1,3,1,2,11
26,5,1,4,9,15.4,16.7,100.0,7,3,3,3,1,8
32,1,0,1,8,100.0,0.0,0.0,1,2,1,0,0,2
38,8,6,2,8,37.5,0.0,50.0,12,1,2,2,2,14
22,5,1,4,8,23.1,16.7,50.0,8,2,0,0,0,6
27,9,5,4,7,28.6,25.0,100.0,3,0,3,2,0,6
25,3,1,2,6,0.0,0.0,100.0,5,1,1,1,0,3
29,4,2,2,5,25.0,16.7,0.0,2,1,2,1,0,2
31,5,2,3,5,66.7,0.0,50.0,17,1,4,0,0,9
29,2,0,2,5,50.0,0.0,100.0,3,0,0,0,0,1
31,1,0,1,4,66.7,0.0,0.0,4,1,1,1,0,3
23,6,3,3,4,33.3,0.0,100.0,4,0,0,1,0,1
29,5,3,2,4,16.7,0.0,0.0,7,1,3,1,1,7
24,1,0,1,4,50.0,0.0,100.0,1,1,0,0,0,0
40,4,2,2,3,16.7,50.0,0.0,0,0,1,1,0,1
24,2,0,2,3,16.7,0.0,100.0,3,4,2,0,0,2
23,1,0,1,3,50.0,100.0,0.0,0,2,1,0,0,2
32,3,2,1,2,100.0,0.0,0.0,2,0,0,0,0,0
